pythermalcomfort_version,cycle_time,simulation_time,dt,t_skin_mean,t_skin_head,t_skin_neck,t_skin_chest,t_skin_back,t_skin_pelvis,t_skin_left_shoulder,t_skin_left_arm,t_skin_left_hand,t_skin_right_shoulder,t_skin_right_arm,t_skin_right_hand,t_skin_left_thigh,t_skin_left_leg,t_skin_left_foot,t_skin_right_thigh,t_skin_right_leg,t_skin_right_foot,t_core_head,t_core_neck,t_core_chest,t_core_back,t_core_pelvis,t_core_left_shoulder,t_core_left_arm,t_core_left_hand,t_core_right_shoulder,t_core_right_arm,t_core_right_hand,t_core_left_thigh,t_core_left_leg,t_core_left_foot,t_core_right_thigh,t_core_right_leg,t_core_right_foot,w_mean,w_head,w_neck,w_chest,w_back,w_pelvis,w_left_shoulder,w_left_arm,w_left_hand,w_right_shoulder,w_right_arm,w_right_hand,w_left_thigh,w_left_leg,w_left_foot,w_right_thigh,w_right_leg,w_right_foot,weight_loss_by_evap_and_res,cardiac_output,q_thermogenesis_total,q_res,q_skin2env_head,q_skin2env_neck,q_skin2env_chest,q_skin2env_back,q_skin2env_pelvis,q_skin2env_left_shoulder,q_skin2env_left_arm,q_skin2env_left_hand,q_skin2env_right_shoulder,q_skin2env_right_arm,q_skin2env_right_hand,q_skin2env_left_thigh,q_skin2env_left_leg,q_skin2env_left_foot,q_skin2env_right_thigh,q_skin2env_right_leg,q_skin2env_right_foot,q_skin2env_sensible_head,q_skin2env_sensible_neck,q_skin2env_sensible_chest,q_skin2env_sensible_back,q_skin2env_sensible_pelvis,q_skin2env_sensible_left_shoulder,q_skin2env_sensible_left_arm,q_skin2env_sensible_left_hand,q_skin2env_sensible_right_shoulder,q_skin2env_sensible_right_arm,q_skin2env_sensible_right_hand,q_skin2env_sensible_left_thigh,q_skin2env_sensible_left_leg,q_skin2env_sensible_left_foot,q_skin2env_sensible_right_thigh,q_skin2env_sensible_right_leg,q_skin2env_sensible_right_foot,q_skin2env_latent_head,q_skin2env_latent_neck,q_skin2env_latent_chest,q_skin2env_latent_back,q_skin2env_latent_pelvis,q_skin2env_latent_left_shoulder,q_skin2env_latent_left_arm,q_skin2env_latent_left_hand,q_skin2env_latent_right_shoulder,q_skin2env_latent_right_arm,q_skin2env_latent_right_hand,q_skin2env_latent_left_thigh,q_skin2env_latent_left_leg,q_skin2env_latent_left_foot,q_skin2env_latent_right_thigh,q_skin2env_latent_right_leg,q_skin2env_latent_right_foot,q_res_sensible,q_res_latent,name,height,weight,bsa_head,bsa_neck,bsa_chest,bsa_back,bsa_pelvis,bsa_left_shoulder,bsa_left_arm,bsa_left_hand,bsa_right_shoulder,bsa_right_arm,bsa_right_hand,bsa_left_thigh,bsa_left_leg,bsa_left_foot,bsa_right_thigh,bsa_right_leg,bsa_right_foot,fat,sex,age,t_core_set_head,t_core_set_neck,t_core_set_chest,t_core_set_back,t_core_set_pelvis,t_core_set_left_shoulder,t_core_set_left_arm,t_core_set_left_hand,t_core_set_right_shoulder,t_core_set_right_arm,t_core_set_right_hand,t_core_set_left_thigh,t_core_set_left_leg,t_core_set_left_foot,t_core_set_right_thigh,t_core_set_right_leg,t_core_set_right_foot,t_skin_set_head,t_skin_set_neck,t_skin_set_chest,t_skin_set_back,t_skin_set_pelvis,t_skin_set_left_shoulder,t_skin_set_left_arm,t_skin_set_left_hand,t_skin_set_right_shoulder,t_skin_set_right_arm,t_skin_set_right_hand,t_skin_set_left_thigh,t_skin_set_left_leg,t_skin_set_left_foot,t_skin_set_right_thigh,t_skin_set_right_leg,t_skin_set_right_foot,t_cb,t_artery_head,t_artery_neck,t_artery_chest,t_artery_back,t_artery_pelvis,t_artery_left_shoulder,t_artery_left_arm,t_artery_left_hand,t_artery_right_shoulder,t_artery_right_arm,t_artery_right_hand,t_artery_left_thigh,t_artery_left_leg,t_artery_left_foot,t_artery_right_thigh,t_artery_right_leg,t_artery_right_foot,t_vein_head,t_vein_neck,t_vein_chest,t_vein_back,t_vein_pelvis,t_vein_left_shoulder,t_vein_left_arm,t_vein_left_hand,t_vein_right_shoulder,t_vein_right_arm,t_vein_right_hand,t_vein_left_thigh,t_vein_left_leg,t_vein_left_foot,t_vein_right_thigh,t_vein_right_leg,t_vein_right_foot,t_superficial_vein_head,t_superficial_vein_neck,t_superficial_vein_chest,t_superficial_vein_back,t_superficial_vein_pelvis,t_superficial_vein_left_shoulder,t_superficial_vein_left_arm,t_superficial_vein_left_hand,t_superficial_vein_right_shoulder,t_superficial_vein_right_arm,t_superficial_vein_right_hand,t_superficial_vein_left_thigh,t_muscle_head,t_muscle_pelvis,t_fat_head,t_fat_pelvis,to_head,to_neck,to_chest,to_back,to_pelvis,to_left_shoulder,to_left_arm,to_left_hand,to_right_shoulder,to_right_arm,to_right_hand,to_left_thigh,to_left_leg,to_left_foot,to_right_thigh,to_right_leg,to_right_foot,r_t_head,r_t_neck,r_t_chest,r_t_back,r_t_pelvis,r_t_left_shoulder,r_t_left_arm,r_t_left_hand,r_t_right_shoulder,r_t_right_arm,r_t_right_hand,r_t_left_thigh,r_t_left_leg,r_t_left_foot,r_t_right_thigh,r_t_right_leg,r_t_right_foot,r_et_head,r_et_neck,r_et_chest,r_et_back,r_et_pelvis,r_et_left_shoulder,r_et_left_arm,r_et_left_hand,r_et_right_shoulder,r_et_right_arm,r_et_right_hand,r_et_left_thigh,r_et_left_leg,r_et_left_foot,r_et_right_thigh,r_et_right_leg,r_et_right_foot,tdb_head,tdb_neck,tdb_chest,tdb_back,tdb_pelvis,tdb_left_shoulder,tdb_left_arm,tdb_left_hand,tdb_right_shoulder,tdb_right_arm,tdb_right_hand,tdb_left_thigh,tdb_left_leg,tdb_left_foot,tdb_right_thigh,tdb_right_leg,tdb_right_foot,tr_head,tr_neck,tr_chest,tr_back,tr_pelvis,tr_left_shoulder,tr_left_arm,tr_left_hand,tr_right_shoulder,tr_right_arm,tr_right_hand,tr_left_thigh,tr_left_leg,tr_left_foot,tr_right_thigh,tr_right_leg,tr_right_foot,rh_head,rh_neck,rh_chest,rh_back,rh_pelvis,rh_left_shoulder,rh_left_arm,rh_left_hand,rh_right_shoulder,rh_right_arm,rh_right_hand,rh_left_thigh,rh_left_leg,rh_left_foot,rh_right_thigh,rh_right_leg,rh_right_foot,v_head,v_neck,v_chest,v_back,v_pelvis,v_left_shoulder,v_left_arm,v_left_hand,v_right_shoulder,v_right_arm,v_right_hand,v_left_thigh,v_left_leg,v_left_foot,v_right_thigh,v_right_leg,v_right_foot,par,clo_head,clo_neck,clo_chest,clo_back,clo_pelvis,clo_left_shoulder,clo_left_arm,clo_left_hand,clo_right_shoulder,clo_right_arm,clo_right_hand,clo_left_thigh,clo_left_leg,clo_left_foot,clo_right_thigh,clo_right_leg,clo_right_foot,e_skin_head,e_skin_neck,e_skin_chest,e_skin_back,e_skin_pelvis,e_skin_left_shoulder,e_skin_left_arm,e_skin_left_hand,e_skin_right_shoulder,e_skin_right_arm,e_skin_right_hand,e_skin_left_thigh,e_skin_left_leg,e_skin_left_foot,e_skin_right_thigh,e_skin_right_leg,e_skin_right_foot,e_max_head,e_max_neck,e_max_chest,e_max_back,e_max_pelvis,e_max_left_shoulder,e_max_left_arm,e_max_left_hand,e_max_right_shoulder,e_max_right_arm,e_max_right_hand,e_max_left_thigh,e_max_left_leg,e_max_left_foot,e_max_right_thigh,e_max_right_leg,e_max_right_foot,e_sweat_head,e_sweat_neck,e_sweat_chest,e_sweat_back,e_sweat_pelvis,e_sweat_left_shoulder,e_sweat_left_arm,e_sweat_left_hand,e_sweat_right_shoulder,e_sweat_right_arm,e_sweat_right_hand,e_sweat_left_thigh,e_sweat_left_leg,e_sweat_left_foot,e_sweat_right_thigh,e_sweat_right_leg,e_sweat_right_foot,bf_core_head,bf_core_neck,bf_core_chest,bf_core_back,bf_core_pelvis,bf_core_left_shoulder,bf_core_left_arm,bf_core_left_hand,bf_core_right_shoulder,bf_core_right_arm,bf_core_right_hand,bf_core_left_thigh,bf_core_left_leg,bf_core_left_foot,bf_core_right_thigh,bf_core_right_leg,bf_core_right_foot,bf_muscle_head,bf_muscle_pelvis,bf_fat_head,bf_fat_pelvis,bf_skin_head,bf_skin_neck,bf_skin_chest,bf_skin_back,bf_skin_pelvis,bf_skin_left_shoulder,bf_skin_left_arm,bf_skin_left_hand,bf_skin_right_shoulder,bf_skin_right_arm,bf_skin_right_hand,bf_skin_left_thigh,bf_skin_left_leg,bf_skin_left_foot,bf_skin_right_thigh,bf_skin_right_leg,bf_skin_right_foot,bf_ava_hand,bf_ava_foot,q_bmr_core_head,q_bmr_core_neck,q_bmr_core_chest,q_bmr_core_back,q_bmr_core_pelvis,q_bmr_core_left_shoulder,q_bmr_core_left_arm,q_bmr_core_left_hand,q_bmr_core_right_shoulder,q_bmr_core_right_arm,q_bmr_core_right_hand,q_bmr_core_left_thigh,q_bmr_core_left_leg,q_bmr_core_left_foot,q_bmr_core_right_thigh,q_bmr_core_right_leg,q_bmr_core_right_foot,q_bmr_muscle_head,q_bmr_muscle_pelvis,q_bmr_fat_head,q_bmr_fat_pelvis,q_bmr_skin_head,q_bmr_skin_neck,q_bmr_skin_chest,q_bmr_skin_back,q_bmr_skin_pelvis,q_bmr_skin_left_shoulder,q_bmr_skin_left_arm,q_bmr_skin_left_hand,q_bmr_skin_right_shoulder,q_bmr_skin_right_arm,q_bmr_skin_right_hand,q_bmr_skin_left_thigh,q_bmr_skin_left_leg,q_bmr_skin_left_foot,q_bmr_skin_right_thigh,q_bmr_skin_right_leg,q_bmr_skin_right_foot,q_work_head,q_work_neck,q_work_chest,q_work_back,q_work_pelvis,q_work_left_shoulder,q_work_left_arm,q_work_left_hand,q_work_right_shoulder,q_work_right_arm,q_work_right_hand,q_work_left_thigh,q_work_left_leg,q_work_left_foot,q_work_right_thigh,q_work_right_leg,q_work_right_foot,q_shiv_head,q_shiv_neck,q_shiv_chest,q_shiv_back,q_shiv_pelvis,q_shiv_left_shoulder,q_shiv_left_arm,q_shiv_left_hand,q_shiv_right_shoulder,q_shiv_right_arm,q_shiv_right_hand,q_shiv_left_thigh,q_shiv_left_leg,q_shiv_left_foot,q_shiv_right_thigh,q_shiv_right_leg,q_shiv_right_foot,q_nst_head,q_nst_neck,q_nst_chest,q_nst_back,q_nst_pelvis,q_nst_left_shoulder,q_nst_left_arm,q_nst_left_hand,q_nst_right_shoulder,q_nst_right_arm,q_nst_right_hand,q_nst_left_thigh,q_nst_left_leg,q_nst_left_foot,q_nst_right_thigh,q_nst_right_leg,q_nst_right_foot,q_thermogenesis_core_head,q_thermogenesis_core_neck,q_thermogenesis_core_chest,q_thermogenesis_core_back,q_thermogenesis_core_pelvis,q_thermogenesis_core_left_shoulder,q_thermogenesis_core_left_arm,q_thermogenesis_core_left_hand,q_thermogenesis_core_right_shoulder,q_thermogenesis_core_right_arm,q_thermogenesis_core_right_hand,q_thermogenesis_core_left_thigh,q_thermogenesis_core_left_leg,q_thermogenesis_core_left_foot,q_thermogenesis_core_right_thigh,q_thermogenesis_core_right_leg,q_thermogenesis_core_right_foot,q_thermogenesis_muscle_head,q_thermogenesis_muscle_pelvis,q_thermogenesis_fat_head,q_thermogenesis_fat_pelvis,q_thermogenesis_skin_head,q_thermogenesis_skin_neck,q_thermogenesis_skin_chest,q_thermogenesis_skin_back,q_thermogenesis_skin_pelvis,q_thermogenesis_skin_left_shoulder,q_thermogenesis_skin_left_arm,q_thermogenesis_skin_left_hand,q_thermogenesis_skin_right_shoulder,q_thermogenesis_skin_right_arm,q_thermogenesis_skin_right_hand,q_thermogenesis_skin_left_thigh,q_thermogenesis_skin_left_leg,q_thermogenesis_skin_left_foot,q_thermogenesis_skin_right_thigh,q_thermogenesis_skin_right_leg,q_thermogenesis_skin_right_foot
-,-,sec,sec,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g/sec,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,-,m,kg,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,%,-,years,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*K)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,(m2*kPa)/W,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,-,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
