CycleTime,ModTime,dt,TskMean,TskHead,TskNeck,TskChest,TskBack,TskPelvis,TskLshoulder,TskLArm,TskLHand,TskRShoulder,TskRArm,TskRHand,TskLThigh,TskLLeg,TskLFoot,TskRThigh,TskRLeg,TskRFoot,TcrHead,TcrNeck,TcrChest,TcrBack,TcrPelvis,TcrLshoulder,TcrLArm,TcrLHand,TcrRShoulder,TcrRArm,TcrRHand,TcrLThigh,TcrLLeg,TcrLFoot,TcrRThigh,TcrRLeg,TcrRFoot,WetMean,WetHead,WetNeck,WetChest,WetBack,WetPelvis,WetLshoulder,WetLArm,WetLHand,WetRShoulder,WetRArm,WetRHand,WetLThigh,WetLLeg,WetLFoot,WetRThigh,WetRLeg,WetRFoot,Wle,CO,Met,RES,THLskHead,THLskNeck,THLskChest,THLskBack,THLskPelvis,THLskLshoulder,THLskLArm,THLskLHand,THLskRShoulder,THLskRArm,THLskRHand,THLskLThigh,THLskLLeg,THLskLFoot,THLskRThigh,THLskRLeg,THLskRFoot,SHLskHead,SHLskNeck,SHLskChest,SHLskBack,SHLskPelvis,SHLskLshoulder,SHLskLArm,SHLskLHand,SHLskRShoulder,SHLskRArm,SHLskRHand,SHLskLThigh,SHLskLLeg,SHLskLFoot,SHLskRThigh,SHLskRLeg,SHLskRFoot,LHLskHead,LHLskNeck,LHLskChest,LHLskBack,LHLskPelvis,LHLskLshoulder,LHLskLArm,LHLskLHand,LHLskRShoulder,LHLskRArm,LHLskRHand,LHLskLThigh,LHLskLLeg,LHLskLFoot,LHLskRThigh,LHLskRLeg,LHLskRFoot,RESsh,RESlh,Name,Height,Weight,BSAHead,BSANeck,BSAChest,BSABack,BSAPelvis,BSALshoulder,BSALArm,BSALHand,BSARShoulder,BSARArm,BSARHand,BSALThigh,BSALLeg,BSALFoot,BSARThigh,BSARLeg,BSARFoot,Fat,Sex,Age,SetptcrHead,SetptcrNeck,SetptcrChest,SetptcrBack,SetptcrPelvis,SetptcrLshoulder,SetptcrLArm,SetptcrLHand,SetptcrRShoulder,SetptcrRArm,SetptcrRHand,SetptcrLThigh,SetptcrLLeg,SetptcrLFoot,SetptcrRThigh,SetptcrRLeg,SetptcrRFoot,SetptskHead,SetptskNeck,SetptskChest,SetptskBack,SetptskPelvis,SetptskLshoulder,SetptskLArm,SetptskLHand,SetptskRShoulder,SetptskRArm,SetptskRHand,SetptskLThigh,SetptskLLeg,SetptskLFoot,SetptskRThigh,SetptskRLeg,SetptskRFoot,Tcb,TarHead,TarNeck,TarChest,TarBack,TarPelvis,TarLshoulder,TarLArm,TarLHand,TarRShoulder,TarRArm,TarRHand,TarLThigh,TarLLeg,TarLFoot,TarRThigh,TarRLeg,TarRFoot,TveHead,TveNeck,TveChest,TveBack,TvePelvis,TveLshoulder,TveLArm,TveLHand,TveRShoulder,TveRArm,TveRHand,TveLThigh,TveLLeg,TveLFoot,TveRThigh,TveRLeg,TveRFoot,TsveLshoulder,TsveLArm,TsveLHand,TsveRShoulder,TsveRArm,TsveRHand,TsveLThigh,TsveLLeg,TsveLFoot,TsveRThigh,TsveRLeg,TsveRFoot,TmsHead,TmsPelvis,TfatHead,TfatPelvis,ToHead,ToNeck,ToChest,ToBack,ToPelvis,ToLshoulder,ToLArm,ToLHand,ToRShoulder,ToRArm,ToRHand,ToLThigh,ToLLeg,ToLFoot,ToRThigh,ToRLeg,ToRFoot,RtHead,RtNeck,RtChest,RtBack,RtPelvis,RtLshoulder,RtLArm,RtLHand,RtRShoulder,RtRArm,RtRHand,RtLThigh,RtLLeg,RtLFoot,RtRThigh,RtRLeg,RtRFoot,RetHead,RetNeck,RetChest,RetBack,RetPelvis,RetLshoulder,RetLArm,RetLHand,RetRShoulder,RetRArm,RetRHand,RetLThigh,RetLLeg,RetLFoot,RetRThigh,RetRLeg,RetRFoot,TaHead,TaNeck,TaChest,TaBack,TaPelvis,TaLshoulder,TaLArm,TaLHand,TaRShoulder,TaRArm,TaRHand,TaLThigh,TaLLeg,TaLFoot,TaRThigh,TaRLeg,TaRFoot,TrHead,TrNeck,TrChest,TrBack,TrPelvis,TrLshoulder,TrLArm,TrLHand,TrRShoulder,TrRArm,TrRHand,TrLThigh,TrLLeg,TrLFoot,TrRThigh,TrRLeg,TrRFoot,RHHead,RHNeck,RHChest,RHBack,RHPelvis,RHLshoulder,RHLArm,RHLHand,RHRShoulder,RHRArm,RHRHand,RHLThigh,RHLLeg,RHLFoot,RHRThigh,RHRLeg,RHRFoot,VaHead,VaNeck,VaChest,VaBack,VaPelvis,VaLshoulder,VaLArm,VaLHand,VaRShoulder,VaRArm,VaRHand,VaLThigh,VaLLeg,VaLFoot,VaRThigh,VaRLeg,VaRFoot,PAR,IclHead,IclNeck,IclChest,IclBack,IclPelvis,IclLshoulder,IclLArm,IclLHand,IclRShoulder,IclRArm,IclRHand,IclLThigh,IclLLeg,IclLFoot,IclRThigh,IclRLeg,IclRFoot,EskHead,EskNeck,EskChest,EskBack,EskPelvis,EskLshoulder,EskLArm,EskLHand,EskRShoulder,EskRArm,EskRHand,EskLThigh,EskLLeg,EskLFoot,EskRThigh,EskRLeg,EskRFoot,EmaxHead,EmaxNeck,EmaxChest,EmaxBack,EmaxPelvis,EmaxLshoulder,EmaxLArm,EmaxLHand,EmaxRShoulder,EmaxRArm,EmaxRHand,EmaxLThigh,EmaxLLeg,EmaxLFoot,EmaxRThigh,EmaxRLeg,EmaxRFoot,EsweatHead,EsweatNeck,EsweatChest,EsweatBack,EsweatPelvis,EsweatLshoulder,EsweatLArm,EsweatLHand,EsweatRShoulder,EsweatRArm,EsweatRHand,EsweatLThigh,EsweatLLeg,EsweatLFoot,EsweatRThigh,EsweatRLeg,EsweatRFoot,BFcrHead,BFcrNeck,BFcrChest,BFcrBack,BFcrPelvis,BFcrLshoulder,BFcrLArm,BFcrLHand,BFcrRShoulder,BFcrRArm,BFcrRHand,BFcrLThigh,BFcrLLeg,BFcrLFoot,BFcrRThigh,BFcrRLeg,BFcrRFoot,BFmsHead,BFmsPelvis,BFfatHead,BFfatPelvis,BFskHead,BFskNeck,BFskChest,BFskBack,BFskPelvis,BFskLshoulder,BFskLArm,BFskLHand,BFskRShoulder,BFskRArm,BFskRHand,BFskLThigh,BFskLLeg,BFskLFoot,BFskRThigh,BFskRLeg,BFskRFoot,BFava_hand,BFava_foot,MbasecrHead,MbasecrNeck,MbasecrChest,MbasecrBack,MbasecrPelvis,MbasecrLshoulder,MbasecrLArm,MbasecrLHand,MbasecrRShoulder,MbasecrRArm,MbasecrRHand,MbasecrLThigh,MbasecrLLeg,MbasecrLFoot,MbasecrRThigh,MbasecrRLeg,MbasecrRFoot,MbasemsHead,MbasemsPelvis,MbasefatHead,MbasefatPelvis,MbaseskHead,MbaseskNeck,MbaseskChest,MbaseskBack,MbaseskPelvis,MbaseskLshoulder,MbaseskLArm,MbaseskLHand,MbaseskRShoulder,MbaseskRArm,MbaseskRHand,MbaseskLThigh,MbaseskLLeg,MbaseskLFoot,MbaseskRThigh,MbaseskRLeg,MbaseskRFoot,MworkHead,MworkNeck,MworkChest,MworkBack,MworkPelvis,MworkLshoulder,MworkLArm,MworkLHand,MworkRShoulder,MworkRArm,MworkRHand,MworkLThigh,MworkLLeg,MworkLFoot,MworkRThigh,MworkRLeg,MworkRFoot,MshivHead,MshivNeck,MshivChest,MshivBack,MshivPelvis,MshivLshoulder,MshivLArm,MshivLHand,MshivRShoulder,MshivRArm,MshivRHand,MshivLThigh,MshivLLeg,MshivLFoot,MshivRThigh,MshivRLeg,MshivRFoot,MnstHead,MnstNeck,MnstChest,MnstBack,MnstPelvis,MnstLshoulder,MnstLArm,MnstLHand,MnstRShoulder,MnstRArm,MnstRHand,MnstLThigh,MnstLLeg,MnstLFoot,MnstRThigh,MnstRLeg,MnstRFoot,QcrHead,QcrNeck,QcrChest,QcrBack,QcrPelvis,QcrLshoulder,QcrLArm,QcrLHand,QcrRShoulder,QcrRArm,QcrRHand,QcrLThigh,QcrLLeg,QcrLFoot,QcrRThigh,QcrRLeg,QcrRFoot,QmsHead,QmsPelvis,QfatHead,QfatPelvis,QskHead,QskNeck,QskChest,QskBack,QskPelvis,QskLshoulder,QskLArm,QskLHand,QskRShoulder,QskRArm,QskRHand,QskLThigh,QskLLeg,QskLFoot,QskRThigh,QskRLeg,QskRFoot
-,sec,sec,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g/sec,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,-,m,kg,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,m2,%,-,years,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.K/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,m2.kPa/W,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,-,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,clo,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
